7.65898,5.08945e-07
7.70812,5.15514e-07
7.75727,5.22125e-07
7.80642,5.28779e-07
7.85556,5.35476e-07
7.90471,5.42215e-07
7.95387,5.48996e-07
8.00302,5.55819e-07
8.05218,5.62685e-07
8.10133,5.69594e-07
8.15049,5.76545e-07
8.19965,5.83538e-07
8.24881,5.90573e-07
8.29798,5.97651e-07
8.34714,6.04771e-07
8.3963,6.11934e-07
8.44547,6.19139e-07
8.49464,6.26386e-07
8.54381,6.33676e-07
8.59297,6.41008e-07
8.64215,6.48382e-07
8.69132,6.55799e-07
8.74049,6.63258e-07
8.78966,6.70759e-07
8.83884,6.78303e-07
8.88801,6.85889e-07
8.93719,6.93517e-07
8.98636,7.01188e-07
9.03554,7.08901e-07
9.08472,7.16656e-07
9.13389,7.24454e-07
9.18307,7.32294e-07
9.23225,7.40176e-07
9.28143,7.48101e-07
9.33061,7.56068e-07
9.3798,7.64077e-07
9.42898,7.72128e-07
9.47816,7.80222e-07
9.52734,7.88358e-07
9.57653,7.96536e-07
9.62571,8.04757e-07
9.67489,8.1302e-07
9.72408,8.21325e-07
9.77326,8.29673e-07
9.82245,8.38063e-07
9.87163,8.46495e-07
9.92082,8.54969e-07
9.97001,8.63486e-07
10.0192,8.72045e-07
10.0684,8.80646e-07
10.1176,8.89289e-07
10.1668,8.97975e-07
10.2159,9.06703e-07
10.2651,9.15473e-07
10.3143,9.24286e-07
10.3635,9.33141e-07
10.4127,9.42038e-07
10.4619,9.50978e-07
10.5111,9.59959e-07
10.5603,9.68983e-07
10.6095,9.78049e-07
10.6586,9.87158e-07
10.7078,9.96309e-07
10.757,1.0055e-06
10.8062,1.01474e-06
10.8554,1.02401e-06
10.9046,1.03333e-06
10.9538,1.0427e-06
11.003,1.0521e-06
11.0522,1.06155e-06
11.1014,1.07104e-06
11.1506,1.08057e-06
11.1997,1.09014e-06
11.2489,1.09976e-06
11.2981,1.10941e-06
11.3473,1.11911e-06
11.3965,1.12886e-06
11.4457,1.13864e-06
11.4949,1.14847e-06
11.5441,1.15834e-06
11.5933,1.16825e-06
11.6425,1.1782e-06
11.6917,1.1882e-06
11.7409,1.19824e-06
11.7901,1.20832e-06
11.8392,1.21844e-06
11.8884,1.2286e-06
11.9376,1.23881e-06
11.9868,1.24906e-06
12.036,1.25935e-06
12.0852,1.26969e-06
12.1344,1.28006e-06
12.1836,1.29048e-06
12.2328,1.30094e-06
12.282,1.31145e-06
12.3312,1.32199e-06
12.3804,1.33258e-06
12.4296,1.34321e-06
12.4788,1.35388e-06
12.528,1.36459e-06
12.5771,1.37535e-06
12.6263,1.38615e-06
12.6755,1.39699e-06
12.7247,1.40787e-06
12.7739,1.4188e-06
12.8231,1.42977e-06
12.8723,1.44078e-06
12.9215,1.45183e-06
12.9707,1.46292e-06
13.0199,1.47406e-06
13.0691,1.48524e-06
13.1183,1.49646e-06
13.1675,1.50772e-06
13.2167,1.51903e-06
13.2659,1.53038e-06
13.3151,1.54177e-06
13.3642,1.5532e-06
13.4134,1.56467e-06
13.4626,1.57619e-06
13.5118,1.58775e-06
13.561,1.59935e-06
13.6102,1.61099e-06
13.6594,1.62268e-06
13.7086,1.63441e-06
13.7578,1.64618e-06
13.807,1.65799e-06
13.8562,1.66984e-06
13.9054,1.68174e-06
13.9546,1.69368e-06
14.0038,1.70566e-06
14.053,1.71769e-06
14.1022,1.72975e-06
14.1514,1.74186e-06
14.2006,1.75401e-06
14.2497,1.7662e-06
14.2989,1.77844e-06
14.3481,1.79071e-06
14.3973,1.80303e-06
14.4465,1.8154e-06
14.4957,1.8278e-06
14.5449,1.84025e-06
14.5941,1.85273e-06
14.6433,1.86526e-06
14.6925,1.87784e-06
14.7417,1.89045e-06
14.7909,1.90311e-06
14.8401,1.91581e-06
14.8893,1.92855e-06
14.9385,1.94134e-06
14.9877,1.95416e-06
15.0369,1.96703e-06
15.0861,1.97994e-06
15.1352,1.99289e-06
15.1844,2.00589e-06
15.2336,2.01893e-06
15.2828,2.03201e-06
15.332,2.04513e-06
15.3812,2.05829e-06
15.4304,2.0715e-06
15.4796,2.08475e-06
15.5288,2.09804e-06
15.578,2.11137e-06
15.6272,2.12475e-06
15.6764,2.13816e-06
15.7256,2.15162e-06
15.7748,2.16513e-06
15.824,2.17867e-06
15.8732,2.19226e-06
15.9224,2.20589e-06
15.9716,2.21956e-06
16.0208,2.23327e-06
16.0699,2.24703e-06
16.1191,2.26082e-06
16.1683,2.27466e-06
16.2175,2.28855e-06
16.2667,2.30247e-06
16.3159,2.31644e-06
16.3651,2.33045e-06
16.4143,2.3445e-06
16.4635,2.35859e-06
16.5127,2.37273e-06
16.5619,2.38691e-06
16.6111,2.40113e-06
16.6603,2.41539e-06
16.7095,2.42969e-06
16.7587,2.44404e-06
16.8079,2.45843e-06
16.8571,2.47286e-06
16.9063,2.48733e-06
16.9555,2.50185e-06
17.0046,2.51641e-06
17.0538,2.53101e-06
17.103,2.54565e-06
17.1522,2.56034e-06
17.2014,2.57506e-06
17.2506,2.58983e-06
17.2998,2.60464e-06
17.349,2.6195e-06
17.3982,2.63439e-06
17.4474,2.64933e-06
17.4966,2.66431e-06
17.5458,2.67934e-06
17.595,2.6944e-06
17.6442,2.70951e-06
17.6934,2.72466e-06
17.7426,2.73985e-06
17.7918,2.75508e-06
17.841,2.77036e-06
17.8902,2.78568e-06
17.9393,2.80104e-06
17.9885,2.81644e-06
18.0377,2.83189e-06
18.0869,2.84737e-06
18.1361,2.8629e-06
18.1853,2.87847e-06
18.2345,2.89409e-06
18.2837,2.90975e-06
18.3329,2.92544e-06
18.3821,2.94118e-06
18.4313,2.95697e-06
18.4805,2.97279e-06
18.5297,2.98866e-06
18.5789,3.00457e-06
18.6281,3.02052e-06
18.6773,3.03652e-06
18.7265,3.05255e-06
18.7757,3.06863e-06
18.8249,3.08475e-06
18.874,3.10092e-06
18.9232,3.11712e-06
18.9724,3.13337e-06
19.0216,3.14966e-06
19.0708,3.16599e-06
19.12,3.18237e-06
19.1692,3.19878e-06
19.2184,3.21524e-06
19.2676,3.23174e-06
19.3168,3.24829e-06
19.366,3.26487e-06
19.4152,3.2815e-06
19.4644,3.29817e-06
19.5136,3.31488e-06
19.5628,3.33164e-06
19.612,3.34843e-06
19.6612,3.36527e-06
19.7104,3.38215e-06
19.7596,3.39908e-06
19.8087,3.41604e-06
19.8579,3.43305e-06
19.9071,3.4501e-06
19.9563,3.46719e-06
20.0055,3.48433e-06
20.0547,3.5015e-06
20.1039,3.51872e-06
20.1531,3.53599e-06
20.2023,3.55329e-06
20.2515,3.57063e-06
20.3007,3.58802e-06
20.3499,3.60545e-06
20.3991,3.62293e-06
20.4483,3.64044e-06
20.4975,3.658e-06
20.5467,3.6756e-06
20.5959,3.69324e-06
20.6451,3.71092e-06
20.6943,3.72865e-06
20.7434,3.74642e-06
20.7926,3.76423e-06
20.8418,3.78208e-06
20.891,3.79998e-06
20.9402,3.81791e-06
20.9894,3.83589e-06
21.0386,3.85391e-06
21.0878,3.87198e-06
21.137,3.89008e-06
21.1862,3.90823e-06
21.2354,3.92642e-06
21.2846,3.94466e-06
21.3338,3.96293e-06
21.383,3.98125e-06
21.4322,3.99961e-06
21.4814,4.01801e-06
21.5306,4.03645e-06
21.5798,4.05494e-06
21.629,4.07347e-06
21.6781,4.09204e-06
21.7273,4.11065e-06
21.7765,4.12931e-06
21.8257,4.14801e-06
21.8749,4.16675e-06
21.9241,4.18553e-06
21.9733,4.20435e-06
22.0225,4.22322e-06
22.0717,4.24213e-06
22.1209,4.26108e-06
22.1701,4.28007e-06
22.2193,4.29911e-06
22.2685,4.31819e-06
22.3177,4.33731e-06
22.3669,4.35647e-06
22.4161,4.37567e-06
22.4653,4.39492e-06
22.5145,4.41421e-06
22.5637,4.43354e-06
22.6128,4.45291e-06
22.662,4.47233e-06
22.7112,4.49179e-06
22.7604,4.51129e-06
22.8096,4.53083e-06
22.8588,4.55041e-06
22.908,4.57004e-06
22.9572,4.58971e-06
23.0064,4.60942e-06
23.0556,4.62917e-06
23.1048,4.64897e-06
23.154,4.66881e-06
23.2032,4.68869e-06
23.2524,4.70861e-06
23.3016,4.72857e-06
23.3508,4.74858e-06
23.4,4.76863e-06
23.4492,4.78872e-06
23.4984,4.80886e-06
23.5475,4.82903e-06
23.5967,4.84925e-06
23.6459,4.86951e-06
23.6951,4.88981e-06
23.7443,4.91016e-06
23.7935,4.93054e-06
23.8427,4.95097e-06
23.8919,4.97145e-06
23.9411,4.99196e-06
23.9903,5.01252e-06
24.0395,5.03311e-06
24.0887,5.05375e-06
24.1379,5.07444e-06
24.1871,5.09516e-06
24.2363,5.11593e-06
24.2855,5.13674e-06
24.3347,5.15759e-06
24.3839,5.17849e-06
24.4331,5.19942e-06
24.4822,5.2204e-06
24.5314,5.24142e-06
24.5806,5.26248e-06
24.6298,5.28359e-06
24.679,5.30474e-06
24.7282,5.32593e-06
24.7774,5.34716e-06
24.8266,5.36843e-06
24.8758,5.38975e-06
24.925,5.41111e-06
24.9742,5.43251e-06
25.0234,5.45395e-06
25.0726,5.47544e-06
25.1218,5.49696e-06
25.171,5.51853e-06
25.2202,5.54015e-06
25.2694,5.5618e-06
25.3186,5.5835e-06
25.3678,5.60524e-06
25.4169,5.62702e-06
25.4661,5.64884e-06
25.5153,5.67071e-06
25.5645,5.69261e-06
25.6137,5.71456e-06
25.6629,5.73655e-06
25.7121,5.75859e-06
25.7613,5.78067e-06
25.8105,5.80279e-06
25.8597,5.82495e-06
25.9089,5.84715e-06
25.9581,5.8694e-06
26.0073,5.89168e-06
26.0565,5.91401e-06
26.1057,5.93639e-06
26.1549,5.9588e-06
26.2041,5.98126e-06
26.2533,6.00376e-06
26.3025,6.0263e-06
26.3516,6.04888e-06
26.4008,6.07151e-06
26.45,6.09417e-06
26.4992,6.11689e-06
26.5484,6.13964e-06
26.5976,6.16243e-06
26.6468,6.18527e-06
26.696,6.20815e-06
26.7452,6.23107e-06
26.7944,6.25403e-06
26.8436,6.27704e-06
26.8928,6.30009e-06
26.942,6.32318e-06
26.9912,6.34631e-06
27.0404,6.36949e-06
27.0896,6.3927e-06
27.1388,6.41596e-06
27.188,6.43926e-06
27.2372,6.46261e-06
27.2863,6.48599e-06
27.3355,6.50942e-06
27.3847,6.53289e-06
27.4339,6.55641e-06
27.4831,6.57996e-06
27.5323,6.60356e-06
27.5815,6.6272e-06
27.6307,6.65088e-06
27.6799,6.6746e-06
27.7291,6.69837e-06
27.7783,6.72218e-06
27.8275,6.74603e-06
27.8767,6.76992e-06
27.9259,6.79386e-06
27.9751,6.81783e-06
28.0243,6.84185e-06
28.0735,6.86592e-06
28.1227,6.89002e-06
28.1719,6.91417e-06
28.2211,6.93836e-06
28.2702,6.96259e-06
28.3194,6.98686e-06
28.3686,7.01117e-06
28.4178,7.03553e-06
28.467,7.05993e-06
28.5162,7.08437e-06
28.5654,7.10886e-06
28.6146,7.13339e-06
28.6638,7.15795e-06
28.713,7.18257e-06
28.7622,7.20722e-06
28.8114,7.23191e-06
28.8606,7.25665e-06
28.9098,7.28143e-06
28.959,7.30625e-06
29.0082,7.33112e-06
29.0574,7.35603e-06
29.1066,7.38097e-06
29.1558,7.40597e-06
29.2049,7.431e-06
29.2541,7.45607e-06
29.3033,7.48119e-06
29.3525,7.50635e-06
29.4017,7.53155e-06
29.4509,7.5568e-06
29.5001,7.58209e-06
29.5493,7.60742e-06
29.5985,7.63279e-06
29.6477,7.6582e-06
29.6969,7.68366e-06
29.7461,7.70915e-06
29.7953,7.73469e-06
29.8445,7.76028e-06
29.8937,7.7859e-06
29.9429,7.81157e-06
29.9921,7.83728e-06
30.0413,7.86303e-06
30.0905,7.88882e-06
30.1396,7.91466e-06
30.1888,7.94054e-06
30.238,7.96646e-06
30.2872,7.99242e-06
30.3364,8.01843e-06
30.3856,8.04447e-06
30.4348,8.07056e-06
30.484,8.09669e-06
30.5332,8.12287e-06
30.5824,8.14908e-06
30.6316,8.17534e-06
30.6808,8.20164e-06
30.73,8.22799e-06
30.7792,8.25437e-06
30.8284,8.2808e-06
30.8776,8.30727e-06
30.9268,8.33378e-06
30.976,8.36033e-06
31.0252,8.38693e-06
31.0743,8.41357e-06
31.1235,8.44025e-06
31.1727,8.46697e-06
31.2219,8.49374e-06
31.2711,8.52054e-06
31.3203,8.54739e-06
31.3695,8.57429e-06
31.4187,8.60122e-06
31.4679,8.6282e-06
31.5171,8.65522e-06
31.5663,8.68228e-06
31.6155,8.70938e-06
31.6647,8.73653e-06
31.7139,8.76371e-06
31.7631,8.79094e-06
31.8123,8.81821e-06
31.8615,8.84553e-06
31.9107,8.87289e-06
31.9599,8.90028e-06
32.009,8.92773e-06
32.0582,8.95521e-06
32.1074,8.98273e-06
32.1566,9.0103e-06
32.2058,9.03791e-06
32.255,9.06556e-06
32.3042,9.09326e-06
32.3534,9.121e-06
32.4026,9.14877e-06
32.4518,9.1766e-06
32.501,9.20446e-06
32.5502,9.23237e-06
32.5994,9.26031e-06
32.6486,9.2883e-06
32.6978,9.31634e-06
32.747,9.34441e-06
32.7962,9.37253e-06
32.8454,9.40069e-06
32.8946,9.42889e-06
32.9437,9.45713e-06
32.9929,9.48542e-06
33.0421,9.51375e-06
33.0913,9.54212e-06
33.1405,9.57053e-06
33.1897,9.59898e-06
33.2389,9.62748e-06
33.2881,9.65602e-06
33.3373,9.6846e-06
33.3865,9.71322e-06
33.4357,9.74189e-06
33.4849,9.7706e-06
33.5341,9.79935e-06
33.5833,9.82814e-06
33.6325,9.85698e-06
33.6817,9.88585e-06
33.7309,9.91477e-06
33.7801,9.94374e-06
33.8293,9.97274e-06
33.8784,1.00018e-05
33.9276,1.00309e-05
33.9768,1.006e-05
34.026,1.00892e-05
34.0752,1.01184e-05
34.1244,1.01476e-05
34.1736,1.01769e-05
34.2228,1.02063e-05
34.272,1.02357e-05
34.3212,1.02651e-05
34.3704,1.02946e-05
34.4196,1.03241e-05
34.4688,1.03536e-05
34.518,1.03832e-05
34.5672,1.04129e-05
34.6164,1.04425e-05
34.6656,1.04723e-05
34.7148,1.0502e-05
34.764,1.05318e-05
34.8131,1.05617e-05
34.8623,1.05916e-05
34.9115,1.06215e-05
34.9607,1.06515e-05
35.0099,1.06815e-05
35.0591,1.07116e-05
35.1083,1.07417e-05
35.1575,1.07718e-05
35.2067,1.0802e-05
35.2559,1.08322e-05
35.3051,1.08625e-05
35.3543,1.08928e-05
35.4035,1.09232e-05
35.4527,1.09536e-05
35.5019,1.0984e-05
35.5511,1.10145e-05
35.6003,1.1045e-05
35.6495,1.10756e-05
35.6987,1.11062e-05
35.7478,1.11368e-05
35.797,1.11675e-05
35.8462,1.11983e-05
35.8954,1.1229e-05
35.9446,1.12599e-05
35.9938,1.12907e-05
36.043,1.13216e-05
36.0922,1.13526e-05
36.1414,1.13836e-05
36.1906,1.14146e-05
36.2398,1.14457e-05
36.289,1.14768e-05
36.3382,1.15079e-05
36.3874,1.15391e-05
36.4366,1.15704e-05
36.4858,1.16017e-05
36.535,1.1633e-05
36.5842,1.16644e-05
36.6334,1.16958e-05
36.6825,1.17272e-05
36.7317,1.17587e-05
36.7809,1.17903e-05
36.8301,1.18219e-05
36.8793,1.18535e-05
36.9285,1.18851e-05
36.9777,1.19168e-05
37.0269,1.19486e-05
37.0761,1.19804e-05
37.1253,1.20122e-05
37.1745,1.20441e-05
37.2237,1.2076e-05
37.2729,1.2108e-05
37.3221,1.214e-05
37.3713,1.2172e-05
37.4205,1.22041e-05
37.4697,1.22362e-05
37.5189,1.22684e-05
37.5681,1.23006e-05
37.6172,1.23329e-05
37.6664,1.23652e-05
37.7156,1.23975e-05
37.7648,1.24299e-05
37.814,1.24623e-05
37.8632,1.24948e-05
37.9124,1.25273e-05
37.9616,1.25599e-05
38.0108,1.25925e-05
38.06,1.26251e-05
38.1092,1.26578e-05
38.1584,1.26905e-05
38.2076,1.27233e-05
38.2568,1.27561e-05
38.306,1.27889e-05
38.3552,1.28218e-05
38.4044,1.28547e-05
38.4536,1.28877e-05
38.5028,1.29207e-05
38.5519,1.29538e-05
38.6011,1.29869e-05
38.6503,1.302e-05
38.6995,1.30532e-05
38.7487,1.30864e-05
38.7979,1.31197e-05
38.8471,1.3153e-05
38.8963,1.31864e-05
38.9455,1.32198e-05
38.9947,1.32532e-05
39.0439,1.32867e-05
39.0931,1.33202e-05
39.1423,1.33538e-05
39.1915,1.33874e-05
39.2407,1.3421e-05
39.2899,1.34547e-05
39.3391,1.34885e-05
39.3883,1.35222e-05
39.4375,1.35561e-05
39.4866,1.35899e-05
39.5358,1.36238e-05
39.585,1.36578e-05
39.6342,1.36918e-05
39.6834,1.37258e-05
39.7326,1.37599e-05
39.7818,1.3794e-05
39.831,1.38281e-05
39.8802,1.38623e-05
39.9294,1.38966e-05
39.9786,1.39309e-05
40.0278,1.39652e-05
40.077,1.39996e-05
40.1262,1.4034e-05
40.1754,1.40684e-05
40.2246,1.41029e-05
40.2738,1.41375e-05
40.323,1.4172e-05
40.3722,1.42067e-05
40.4213,1.42413e-05
40.4705,1.4276e-05
40.5197,1.43108e-05
40.5689,1.43456e-05
40.6181,1.43804e-05
40.6673,1.44153e-05
40.7165,1.44502e-05
40.7657,1.44851e-05
40.8149,1.45201e-05
40.8641,1.45552e-05
40.9133,1.45903e-05
40.9625,1.46254e-05
41.0117,1.46606e-05
41.0609,1.46958e-05
41.1101,1.4731e-05
41.1593,1.47663e-05
41.2085,1.48017e-05
41.2577,1.48371e-05
41.3069,1.48725e-05
41.356,1.4908e-05
41.4052,1.49435e-05
41.4544,1.4979e-05
41.5036,1.50146e-05
41.5528,1.50502e-05
41.602,1.50859e-05
41.6512,1.51216e-05
41.7004,1.51574e-05
41.7496,1.51932e-05
41.7988,1.52291e-05
41.848,1.52649e-05
41.8972,1.53009e-05
41.9464,1.53368e-05
41.9956,1.53729e-05
42.0448,1.54089e-05
42.094,1.5445e-05
42.1432,1.54812e-05
42.1924,1.55173e-05
42.2416,1.55536e-05
42.2907,1.55898e-05
42.3399,1.56262e-05
42.3891,1.56625e-05
42.4383,1.56989e-05
42.4875,1.57353e-05
42.5367,1.57718e-05
42.5859,1.58083e-05
42.6351,1.58449e-05
42.6843,1.58815e-05
42.7335,1.59182e-05
42.7827,1.59549e-05
42.8319,1.59916e-05
42.8811,1.60284e-05
42.9303,1.60652e-05
42.9795,1.6102e-05
43.0287,1.61389e-05
43.0779,1.61759e-05
43.1271,1.62129e-05
43.1763,1.62499e-05
43.2254,1.6287e-05
43.2746,1.63241e-05
43.3238,1.63613e-05
43.373,1.63985e-05
43.4222,1.64357e-05
43.4714,1.6473e-05
43.5206,1.65103e-05
43.5698,1.65477e-05
43.619,1.65851e-05
43.6682,1.66225e-05
43.7174,1.666e-05
43.7666,1.66976e-05
43.8158,1.67351e-05
43.865,1.67728e-05
43.9142,1.68104e-05
43.9634,1.68481e-05
44.0126,1.68859e-05
44.0618,1.69237e-05
44.111,1.69615e-05
44.1602,1.69994e-05
44.2093,1.70373e-05
44.2585,1.70752e-05
44.3077,1.71132e-05
44.3569,1.71513e-05
44.4061,1.71894e-05
44.4553,1.72275e-05
44.5045,1.72657e-05
44.5537,1.73039e-05
44.6029,1.73421e-05
44.6521,1.73804e-05
44.7013,1.74188e-05
44.7505,1.74572e-05
44.7997,1.74956e-05
44.8489,1.7534e-05
44.8981,1.75725e-05
44.9473,1.76111e-05
44.9965,1.76497e-05
45.0457,1.76883e-05
45.0949,1.7727e-05
45.144,1.77657e-05
45.1932,1.78045e-05
45.2424,1.78433e-05
45.2916,1.78821e-05
45.3408,1.7921e-05
45.39,1.79599e-05
45.4392,1.79989e-05
45.4884,1.80379e-05
45.5376,1.8077e-05
45.5868,1.81161e-05
45.636,1.81552e-05
45.6852,1.81944e-05
45.7344,1.82336e-05
45.7836,1.82729e-05
45.8328,1.83122e-05
45.882,1.83516e-05
45.9312,1.8391e-05
45.9804,1.84304e-05
46.0296,1.84699e-05
46.0787,1.85094e-05
46.1279,1.8549e-05
46.1771,1.85886e-05
46.2263,1.86282e-05
46.2755,1.86679e-05
46.3247,1.87076e-05
46.3739,1.87474e-05
46.4231,1.87872e-05
46.4723,1.88271e-05
46.5215,1.8867e-05
46.5707,1.89069e-05
46.6199,1.89469e-05
46.6691,1.8987e-05
46.7183,1.9027e-05
46.7675,1.90671e-05
46.8167,1.91073e-05
46.8659,1.91475e-05
46.9151,1.91877e-05
46.9643,1.9228e-05
47.0134,1.92683e-05
47.0626,1.93087e-05
47.1118,1.93491e-05
47.161,1.93896e-05
47.2102,1.94301e-05
47.2594,1.94706e-05
47.3086,1.95112e-05
47.3578,1.95518e-05
47.407,1.95925e-05
47.4562,1.96332e-05
47.5054,1.96739e-05
47.5546,1.97147e-05
47.6038,2.09907e-05
47.653,2.47371e-05
47.7022,3.21891e-05
47.7514,4.45819e-05
47.8006,6.31507e-05
47.8498,8.91305e-05
47.899,0.000123757
47.9481,0.000168264
47.9973,0.000223887
48.0465,0.000291862
48.0957,0.000373422
48.1449,0.000469804
48.1941,0.00058224
48.2433,0.000711967
48.2925,0.000860218
48.3417,0.00102823
48.3909,0.00121723
48.4401,0.00142846
48.4893,0.00166315
48.5385,0.00192253
48.5877,0.00220784
48.6369,0.0025203
48.6861,0.00286116
48.7353,0.00323164
48.7844,0.00363298
48.8336,0.0040664
48.8828,0.00453313
48.932,0.00503441
48.9812,0.00557146
49.0304,0.00614551
49.0796,0.00675779
49.1288,0.00740953
49.178,0.00810194
49.2272,0.00883625
49.2764,0.00961369
49.3255,0.0104355
49.3747,0.0113028
49.4239,0.012217
49.4731,0.0131791
49.5223,0.0141904
49.5715,0.0152522
49.6207,0.0163656
49.6698,0.0175319
49.719,0.0187522
49.7682,0.0200277
49.8174,0.0213598
49.8665,0.0227494
49.9157,0.0241979
49.9649,0.0257065
50.0141,0.0272763
50.0632,0.0289084
50.1124,0.0306042
50.1616,0.0323647
50.2107,0.0341912
50.2599,0.0360847
50.309,0.0380466
50.3582,0.0400778
50.4073,0.0421796
50.4565,0.0443531
50.5056,0.0465995
50.5548,0.0489199
50.6039,0.0513153
50.653,0.053787
50.7022,0.0563361
50.7513,0.0589636
50.8004,0.0616706
50.8495,0.0644583
50.8986,0.0673276
50.9477,0.0702798
50.9968,0.0733158
51.0459,0.0764367
51.095,0.0796435
51.1441,0.0829373
51.1932,0.0863191
51.2423,0.0897899
51.2913,0.0933507
51.3404,0.0970025
51.3894,0.100746
51.4385,0.104583
51.4875,0.108513
51.5365,0.112539
51.5856,0.11666
51.6346,0.120877
51.6836,0.125193
51.7326,0.129606
51.7816,0.134119
51.8306,0.138732
51.8795,0.143446
51.9285,0.148261
51.9774,0.153179
52.0264,0.158201
52.0753,0.163326
52.1242,0.168556
52.1731,0.173892
52.222,0.179334
52.2709,0.184883
52.3198,0.190539
52.3686,0.196303
52.4175,0.202177
